ID,Item_Name,Brand,Model,Category,Year_of_Purchase,Condition,Quantity,Weight_kg,Recycle_Method,Location,Recycling_Facility,Collection_Date,End_Use,Recycled_Price_USD,Toxic_Components,E-Waste_Collector,Carbon_Footprint,Exported_To
9639,Microwave,Xiaomi,Xiaomi Model 352,Appliance,2015,Broken,5,12.4,Both,Shanghai,Facility C,2024/10/18,E-Waste Disposal,97.43,Mercury,E-Waste Inc.,1.5,USA
7174,Washing Machine,LG,LG Model 480,Appliance,2016,Partially Working,1,69.63,Manual,Berlin,Facility D,2024/1/24,Parts for Electronics,81.67,None,Green Electronics,1.71,Brazil
2268,Air Conditioner,LG,LG Model 898,Appliance,2019,Working,4,30.22,Manual,Mumbai,Facility C,2024/4/1,E-Waste Disposal,71.8,Mercury,E-Waste Inc.,11.81,India
1431,TV,HP,HP Model 255,Electronics,2019,Partially Working,5,15.21,Both,Berlin,Facility A,2024/10/1,Raw Materials,33.81,Mercury,E-Waste Inc.,13.15,Brazil
4903,Smartphone,Panasonic,Panasonic Model 978,Mobile,2011,Partially Working,2,0.1,Both,Shanghai,Facility C,2024/10/9,E-Waste Disposal,56.18,None,EcoWaste Solutions,13.82,USA
5346,Refrigerator,Xiaomi,Xiaomi Model 178,Appliance,2010,Working,3,80.46,Both,Shanghai,Facility B,2024/10/30,Parts for Electronics,93.09,Cadmium,EcoWaste Solutions,9.9,India
8828,Smartphone,LG,LG Model 522,Mobile,2015,Broken,3,0.55,Both,Berlin,Facility D,2024/4/14,Parts for Electronics,116.5,Cadmium,EcoWaste Solutions,18.98,USA
9648,Smartphone,Apple,Apple Model 922,Mobile,2016,Broken,1,0.1,Automated,Mumbai,Facility B,2024/3/29,Raw Materials,17.96,None,EcoWaste Solutions,3.54,India
6754,Microwave,Xiaomi,Xiaomi Model 321,Appliance,2018,Broken,3,11.58,Automated,New York,Facility D,2024/11/5,Raw Materials,59.05,Mercury,EcoWaste Solutions,18.05,Germany
6346,Headphone,Dell,Dell Model 466,Electronics,2018,Working,3,0.84,Automated,London,Facility C,2024/8/13,E-Waste Disposal,88.88,Cadmium,E-Waste Inc.,2.71,USA
9280,Microwave,LG,LG Model 329,Appliance,2020,Partially Working,3,12.38,Manual,Dhaka,Facility C,2024/5/14,Raw Materials,33.55,Cadmium,EcoWaste Solutions,9.64,USA
3423,Refrigerator,Apple,Apple Model 819,Appliance,2014,Broken,3,79.77,Automated,New York,Facility A,2024/2/27,Parts for Electronics,65.36,Lead,Green Electronics,14.77,USA
947,Microwave,Samsung,Samsung Model 166,Appliance,2021,Broken,2,11.67,Both,London,Facility C,2024/5/30,Raw Materials,44.16,Mercury,EcoWaste Solutions,10.55,India
6989,Refrigerator,Apple,Apple Model 242,Appliance,2016,Partially Working,5,79.94,Both,Shanghai,Facility D,2024/7/13,E-Waste Disposal,103.78,None,E-Waste Inc.,17,USA
7848,Smartphone,Samsung,Samsung Model 272,Mobile,2021,Partially Working,4,0.1,Manual,New York,Facility A,2023/12/2,Raw Materials,88.3,Mercury,E-Waste Inc.,18.48,Germany
8636,TV,Panasonic,Panasonic Model 273,Electronics,2021,Partially Working,5,14.76,Manual,Shanghai,Facility D,2024/2/27,E-Waste Disposal,27.79,None,Green Electronics,3.54,Brazil
8622,TV,Apple,Apple Model 471,Electronics,2010,Working,3,15.33,Both,Dhaka,Facility C,2024/5/16,E-Waste Disposal,96.7,Cadmium,EcoWaste Solutions,15.34,China
661,Refrigerator,LG,LG Model 187,Appliance,2022,Broken,3,80.34,Automated,London,Facility D,2024/8/10,E-Waste Disposal,6.56,Lead,EcoWaste Solutions,4.93,Brazil
1504,TV,Sony,Sony Model 886,Electronics,2013,Working,2,15.1,Both,Mumbai,Facility D,2024/6/27,Raw Materials,137.68,Mercury,Green Electronics,3.57,India
2272,Laptop,HP,HP Model 631,Computers,2019,Working,3,2.26,Automated,New York,Facility B,2024/8/11,Parts for Electronics,40.42,Lead,E-Waste Inc.,3.62,USA
1825,Smartphone,Apple,Apple Model 448,Mobile,2022,Working,4,0.26,Automated,London,Facility A,2024/3/16,E-Waste Disposal,152.65,None,Green Electronics,15.27,Germany
9194,Air Conditioner,Dell,Dell Model 902,Appliance,2018,Partially Working,4,30.05,Automated,Mumbai,Facility B,2024/1/6,Parts for Electronics,24.64,Lead,E-Waste Inc.,13.15,China
2197,Headphone,Apple,Apple Model 257,Electronics,2012,Partially Working,5,0.41,Both,Dhaka,Facility D,2024/2/12,Parts for Electronics,96.83,None,Green Electronics,19.24,Brazil
2634,Laptop,Xiaomi,Xiaomi Model 740,Computers,2014,Working,2,1.95,Manual,New York,Facility C,2024/5/20,Parts for Electronics,22.23,None,E-Waste Inc.,8.09,USA
6017,TV,Panasonic,Panasonic Model 710,Electronics,2013,Broken,3,14.57,Both,London,Facility A,2024/1/9,E-Waste Disposal,167.94,Lead,E-Waste Inc.,11.57,Germany
5017,TV,LG,LG Model 245,Electronics,2013,Partially Working,5,15.43,Automated,Mumbai,Facility A,2024/1/25,E-Waste Disposal,127.62,None,E-Waste Inc.,3.65,India
2786,Washing Machine,Panasonic,Panasonic Model 996,Appliance,2018,Broken,4,70.19,Both,Mumbai,Facility B,2024/2/24,Parts for Electronics,65.6,Cadmium,E-Waste Inc.,4.04,India
1604,Smartphone,HP,HP Model 968,Mobile,2021,Broken,3,0.28,Both,Mumbai,Facility D,2024/10/9,Raw Materials,181.34,Lead,Green Electronics,11.96,India
9858,Microwave,HP,HP Model 219,Appliance,2013,Working,4,12.17,Automated,Mumbai,Facility B,2024/5/12,Raw Materials,65.73,Cadmium,E-Waste Inc.,13.55,USA
3320,TV,Apple,Apple Model 765,Electronics,2018,Working,2,15.11,Automated,London,Facility D,2024/2/12,Raw Materials,44.13,Lead,Green Electronics,18.67,Germany
379,Microwave,Xiaomi,Xiaomi Model 257,Appliance,2021,Partially Working,4,11.6,Both,New York,Facility B,2024/9/27,E-Waste Disposal,54.55,None,E-Waste Inc.,14.89,Germany
5639,Refrigerator,Samsung,Samsung Model 703,Appliance,2016,Working,4,80.37,Both,Mumbai,Facility A,2024/3/4,E-Waste Disposal,26.84,Lead,E-Waste Inc.,15.18,Brazil
4098,Headphone,Panasonic,Panasonic Model 820,Electronics,2020,Working,1,0.75,Both,New York,Facility D,2024/3/12,E-Waste Disposal,121.75,Mercury,EcoWaste Solutions,17.46,China
4728,Smartphone,HP,HP Model 481,Mobile,2022,Partially Working,5,0.26,Automated,Mumbai,Facility A,2024/7/4,Raw Materials,45.15,None,EcoWaste Solutions,10.15,China
8877,TV,Dell,Dell Model 317,Electronics,2015,Partially Working,1,14.58,Both,New York,Facility D,2024/3/3,E-Waste Disposal,55.45,None,Green Electronics,18.29,USA
771,Refrigerator,Panasonic,Panasonic Model 182,Appliance,2021,Partially Working,3,80.1,Manual,New York,Facility D,2024/2/20,Raw Materials,147.22,None,Green Electronics,6.14,India
3447,Microwave,Sony,Sony Model 559,Appliance,2015,Working,3,12.42,Both,Berlin,Facility A,2024/5/24,Raw Materials,131.04,Lead,EcoWaste Solutions,6.14,Germany
890,Refrigerator,Samsung,Samsung Model 115,Appliance,2010,Working,3,80.44,Manual,New York,Facility C,2024/1/1,Parts for Electronics,19.18,Lead,EcoWaste Solutions,15.06,USA
458,Smartphone,Sony,Sony Model 489,Mobile,2018,Working,3,0.1,Both,Dhaka,Facility B,2024/7/16,E-Waste Disposal,79.57,Mercury,Green Electronics,15.68,Brazil
2540,TV,Panasonic,Panasonic Model 916,Electronics,2023,Partially Working,3,15,Manual,London,Facility D,2024/2/26,Raw Materials,112.66,Mercury,EcoWaste Solutions,15.14,Brazil
1752,Microwave,Xiaomi,Xiaomi Model 447,Appliance,2017,Partially Working,1,12.2,Both,London,Facility D,2024/8/1,E-Waste Disposal,23.45,Lead,EcoWaste Solutions,16.96,USA
3014,Washing Machine,Sony,Sony Model 556,Appliance,2012,Partially Working,2,69.87,Automated,Mumbai,Facility B,2024/4/6,Parts for Electronics,143.63,Lead,Green Electronics,16.61,China
4941,Smartphone,Dell,Dell Model 573,Mobile,2011,Working,5,0.15,Both,Berlin,Facility B,2024/3/19,E-Waste Disposal,155.71,None,E-Waste Inc.,1.2,India
2632,Air Conditioner,Panasonic,Panasonic Model 151,Appliance,2012,Working,5,30.21,Automated,New York,Facility A,2024/6/15,E-Waste Disposal,25.88,Cadmium,Green Electronics,5.77,India
5324,Headphone,Apple,Apple Model 342,Electronics,2020,Partially Working,1,0.79,Manual,Berlin,Facility B,2024/11/9,Raw Materials,148.49,Cadmium,E-Waste Inc.,15,China
2495,Headphone,Sony,Sony Model 153,Electronics,2019,Working,4,0.27,Manual,London,Facility B,2024/8/31,Raw Materials,165.63,Mercury,Green Electronics,11.2,India
6787,TV,Samsung,Samsung Model 456,Electronics,2021,Partially Working,2,14.86,Manual,London,Facility D,2023/12/11,E-Waste Disposal,179.69,Cadmium,Green Electronics,19.42,India
8839,Microwave,Dell,Dell Model 851,Appliance,2013,Partially Working,4,11.77,Automated,Dhaka,Facility C,2023/12/4,E-Waste Disposal,66.06,None,E-Waste Inc.,10.87,Germany
3244,Refrigerator,Panasonic,Panasonic Model 311,Appliance,2020,Partially Working,5,80.3,Manual,Mumbai,Facility C,2023/12/19,E-Waste Disposal,93.33,None,E-Waste Inc.,19.95,Brazil
7429,Washing Machine,LG,LG Model 881,Appliance,2010,Working,4,69.78,Both,New York,Facility C,2024/3/29,Parts for Electronics,111.6,Mercury,Green Electronics,19.23,Germany
7161,Laptop,HP,HP Model 685,Computers,2012,Working,1,1.71,Manual,Berlin,Facility D,2024/3/3,Raw Materials,193.23,Mercury,E-Waste Inc.,11.99,Germany
9143,Smartphone,HP,HP Model 650,Mobile,2019,Partially Working,4,0.36,Both,Dhaka,Facility C,2024/9/25,Raw Materials,15.55,Cadmium,Green Electronics,2.4,India
4861,TV,LG,LG Model 190,Electronics,2015,Working,3,15.45,Both,New York,Facility A,2024/3/19,Parts for Electronics,177.89,Mercury,E-Waste Inc.,1.8,Brazil
1556,Smartphone,HP,HP Model 416,Mobile,2014,Broken,1,0.1,Manual,Mumbai,Facility A,2024/9/28,Parts for Electronics,83.79,None,E-Waste Inc.,14.36,India
7614,Microwave,Apple,Apple Model 324,Appliance,2011,Working,2,12.34,Both,Mumbai,Facility D,2024/5/28,Raw Materials,138.94,None,E-Waste Inc.,9.8,India
2668,Laptop,LG,LG Model 990,Computers,2018,Broken,1,2.43,Both,Dhaka,Facility B,2024/8/22,Parts for Electronics,154.02,Lead,EcoWaste Solutions,5.28,Brazil
508,Headphone,Xiaomi,Xiaomi Model 570,Electronics,2012,Broken,5,0.33,Automated,Shanghai,Facility A,2024/10/14,E-Waste Disposal,154.09,Lead,EcoWaste Solutions,18.85,Germany
8530,Smartphone,HP,HP Model 885,Mobile,2010,Broken,4,0.1,Manual,New York,Facility D,2023/12/23,E-Waste Disposal,164.42,Cadmium,Green Electronics,13.96,Germany
333,Headphone,Dell,Dell Model 362,Electronics,2019,Partially Working,4,0.72,Manual,Shanghai,Facility B,2024/2/10,E-Waste Disposal,164.6,Mercury,Green Electronics,14.18,USA
4936,TV,Apple,Apple Model 101,Electronics,2019,Working,1,15.47,Manual,Berlin,Facility C,2024/2/22,E-Waste Disposal,57.5,Mercury,Green Electronics,8.88,Brazil
9354,Laptop,LG,LG Model 800,Computers,2013,Broken,3,2.03,Manual,Berlin,Facility D,2024/2/10,Parts for Electronics,129.62,Mercury,EcoWaste Solutions,11.71,Germany
7663,Laptop,Sony,Sony Model 178,Computers,2011,Partially Working,1,1.91,Automated,Shanghai,Facility C,2024/6/25,Parts for Electronics,153.07,Lead,E-Waste Inc.,18.13,USA
6791,Refrigerator,Panasonic,Panasonic Model 896,Appliance,2011,Broken,2,79.56,Automated,London,Facility B,2024/7/5,Parts for Electronics,29.87,None,Green Electronics,2.34,India
6228,Washing Machine,Panasonic,Panasonic Model 730,Appliance,2021,Broken,2,69.83,Automated,Dhaka,Facility D,2024/11/15,Raw Materials,105.96,None,EcoWaste Solutions,6.44,Germany
1226,Microwave,LG,LG Model 160,Appliance,2012,Working,4,12.14,Both,Dhaka,Facility B,2023/12/2,Parts for Electronics,177.9,Mercury,E-Waste Inc.,18.75,Germany
4362,Smartphone,Sony,Sony Model 210,Mobile,2013,Partially Working,5,0.1,Both,Dhaka,Facility D,2023/12/22,Parts for Electronics,172.13,Cadmium,Green Electronics,2.25,China
6765,Air Conditioner,HP,HP Model 952,Appliance,2010,Broken,5,30.17,Both,Berlin,Facility C,2023/12/25,Raw Materials,99.35,None,EcoWaste Solutions,1.08,USA
2119,Microwave,Xiaomi,Xiaomi Model 778,Appliance,2020,Broken,1,12.5,Automated,Shanghai,Facility A,2024/5/2,E-Waste Disposal,119.96,None,Green Electronics,8.4,USA
5973,Microwave,Sony,Sony Model 868,Appliance,2010,Broken,3,11.67,Manual,New York,Facility B,2023/12/29,E-Waste Disposal,8.87,Cadmium,EcoWaste Solutions,2.77,Germany
6775,Air Conditioner,Panasonic,Panasonic Model 374,Appliance,2014,Working,3,29.96,Automated,London,Facility C,2024/8/9,Raw Materials,25.59,Cadmium,Green Electronics,12.3,Brazil
5440,Smartphone,Samsung,Samsung Model 650,Mobile,2012,Partially Working,4,0.54,Automated,Shanghai,Facility D,2024/1/8,Parts for Electronics,66.21,Mercury,E-Waste Inc.,2.57,China
2730,Headphone,Apple,Apple Model 960,Electronics,2016,Working,4,0.45,Both,London,Facility C,2024/7/2,Raw Materials,23.83,None,EcoWaste Solutions,2.89,USA
8444,Refrigerator,Xiaomi,Xiaomi Model 719,Appliance,2016,Working,3,80.13,Both,Shanghai,Facility A,2024/3/15,Parts for Electronics,59.24,Cadmium,EcoWaste Solutions,18.86,India
7428,Air Conditioner,LG,LG Model 602,Appliance,2018,Partially Working,4,30.04,Automated,London,Facility A,2023/12/10,Raw Materials,61.18,None,EcoWaste Solutions,3.19,USA
3893,Air Conditioner,HP,HP Model 575,Appliance,2016,Partially Working,3,29.73,Automated,New York,Facility A,2024/4/11,E-Waste Disposal,176.32,Mercury,Green Electronics,3.85,India
2313,Washing Machine,Samsung,Samsung Model 142,Appliance,2021,Working,5,69.57,Automated,New York,Facility B,2024/3/22,E-Waste Disposal,158.38,None,EcoWaste Solutions,6.37,India
1603,Refrigerator,Samsung,Samsung Model 827,Appliance,2015,Broken,4,80.13,Manual,New York,Facility C,2024/3/29,Raw Materials,106.21,Lead,E-Waste Inc.,1.85,China
5947,Laptop,Panasonic,Panasonic Model 921,Computers,2018,Broken,4,2.3,Manual,Berlin,Facility C,2024/3/4,E-Waste Disposal,123.34,Lead,Green Electronics,6.03,Brazil
8085,Air Conditioner,Samsung,Samsung Model 512,Appliance,2015,Partially Working,4,30.26,Manual,New York,Facility B,2024/11/11,Raw Materials,47.91,Cadmium,E-Waste Inc.,14.13,India
8168,Washing Machine,Apple,Apple Model 602,Appliance,2011,Working,5,69.86,Manual,London,Facility A,2023/11/26,E-Waste Disposal,132.46,Mercury,E-Waste Inc.,3.82,China
6498,Microwave,LG,LG Model 252,Appliance,2021,Broken,2,11.84,Manual,London,Facility D,2024/4/16,Raw Materials,55.11,Mercury,EcoWaste Solutions,3.47,USA
8128,Washing Machine,Panasonic,Panasonic Model 108,Appliance,2023,Working,5,70.47,Manual,Berlin,Facility D,2024/3/24,Raw Materials,103.64,Lead,E-Waste Inc.,14.71,India
7041,Microwave,Dell,Dell Model 428,Appliance,2019,Broken,1,12.17,Both,Mumbai,Facility A,2023/12/6,Raw Materials,167.49,Lead,E-Waste Inc.,9.46,USA
9911,Refrigerator,LG,LG Model 368,Appliance,2021,Broken,1,79.58,Manual,Berlin,Facility C,2024/10/9,E-Waste Disposal,179.23,None,E-Waste Inc.,5.92,Germany
617,Refrigerator,Apple,Apple Model 577,Appliance,2013,Partially Working,1,79.51,Both,Mumbai,Facility B,2024/9/16,Raw Materials,87.33,Mercury,E-Waste Inc.,6.09,Brazil
6242,Refrigerator,Xiaomi,Xiaomi Model 168,Appliance,2010,Broken,5,79.79,Both,Berlin,Facility B,2024/8/5,Raw Materials,12.97,Cadmium,Green Electronics,10.72,India
8721,TV,HP,HP Model 226,Electronics,2011,Broken,5,15.12,Manual,Dhaka,Facility B,2024/10/15,E-Waste Disposal,134.57,Mercury,Green Electronics,5.5,China
1349,TV,LG,LG Model 440,Electronics,2018,Working,2,14.98,Automated,New York,Facility C,2024/11/15,Parts for Electronics,65.04,Mercury,E-Waste Inc.,19.41,India
7136,Laptop,Sony,Sony Model 548,Computers,2013,Working,1,2.27,Automated,London,Facility B,2024/1/21,E-Waste Disposal,130.57,None,Green Electronics,3.89,USA
6239,Smartphone,Sony,Sony Model 364,Mobile,2023,Working,3,0.1,Manual,Dhaka,Facility C,2024/11/7,Raw Materials,74.8,Cadmium,E-Waste Inc.,17.27,China
3101,Smartphone,Sony,Sony Model 975,Mobile,2010,Broken,4,0.1,Automated,Mumbai,Facility C,2024/5/6,Parts for Electronics,186.98,None,EcoWaste Solutions,9.85,Germany
5444,Laptop,Sony,Sony Model 772,Computers,2021,Partially Working,4,2.08,Automated,Shanghai,Facility A,2024/9/6,E-Waste Disposal,40.76,Lead,EcoWaste Solutions,14.82,USA
2313,Air Conditioner,LG,LG Model 815,Appliance,2013,Partially Working,5,30.49,Manual,London,Facility A,2023/12/30,Parts for Electronics,148.8,Cadmium,E-Waste Inc.,18.25,Brazil
8248,Refrigerator,Xiaomi,Xiaomi Model 937,Appliance,2014,Partially Working,2,80.23,Manual,Berlin,Facility D,2024/1/8,Parts for Electronics,183.86,None,EcoWaste Solutions,5.58,USA
9706,Smartphone,Sony,Sony Model 778,Mobile,2015,Broken,2,0.64,Automated,Berlin,Facility A,2024/3/4,Parts for Electronics,54.37,Cadmium,Green Electronics,16.3,India
7194,Headphone,Samsung,Samsung Model 154,Electronics,2022,Working,4,0.59,Manual,Mumbai,Facility C,2024/8/25,E-Waste Disposal,166.55,Mercury,E-Waste Inc.,10.01,China
826,Laptop,Dell,Dell Model 437,Computers,2021,Partially Working,1,1.59,Automated,Dhaka,Facility A,2024/10/31,Parts for Electronics,160.17,Lead,E-Waste Inc.,19.99,India
6970,Refrigerator,Sony,Sony Model 429,Appliance,2012,Partially Working,5,79.95,Automated,Mumbai,Facility B,2024/10/16,Parts for Electronics,53.04,Lead,E-Waste Inc.,18.38,China
9948,Air Conditioner,Sony,Sony Model 436,Appliance,2018,Partially Working,5,30.44,Automated,Berlin,Facility C,2024/8/5,E-Waste Disposal,46.21,Lead,EcoWaste Solutions,10.57,Brazil
5792,Headphone,Xiaomi,Xiaomi Model 758,Electronics,2021,Broken,3,0.73,Automated,Dhaka,Facility B,2024/5/30,Parts for Electronics,54.42,Mercury,Green Electronics,3.21,USA
9055,Microwave,Apple,Apple Model 185,Appliance,2012,Broken,5,11.96,Both,Berlin,Facility D,2024/4/16,E-Waste Disposal,134.38,Mercury,E-Waste Inc.,10.6,India
6083,TV,LG,LG Model 396,Electronics,2014,Working,4,14.73,Automated,Dhaka,Facility C,2024/11/17,Raw Materials,136.15,Lead,Green Electronics,13.24,USA
6365,TV,Dell,Dell Model 526,Electronics,2015,Working,4,15.03,Both,New York,Facility B,2023/12/23,Raw Materials,56.35,None,Green Electronics,5.18,China
4373,Air Conditioner,Panasonic,Panasonic Model 797,Appliance,2022,Working,2,30.29,Manual,London,Facility C,2024/10/10,E-Waste Disposal,28.21,Lead,EcoWaste Solutions,16.85,Brazil
1601,Laptop,Xiaomi,Xiaomi Model 758,Computers,2022,Working,3,1.81,Both,Berlin,Facility A,2024/5/12,Parts for Electronics,167.06,None,E-Waste Inc.,4.88,Germany
3060,Laptop,Apple,Apple Model 791,Computers,2017,Working,3,1.69,Automated,London,Facility A,2024/5/11,E-Waste Disposal,157.93,Mercury,EcoWaste Solutions,19.55,China
4571,Washing Machine,LG,LG Model 784,Appliance,2023,Partially Working,4,69.92,Manual,Dhaka,Facility C,2024/8/11,E-Waste Disposal,55.14,Mercury,E-Waste Inc.,10.54,Germany
8682,Headphone,Apple,Apple Model 495,Electronics,2010,Partially Working,4,0.74,Both,Berlin,Facility C,2024/5/28,Raw Materials,51.04,Lead,Green Electronics,8.38,China
5751,Microwave,HP,HP Model 873,Appliance,2011,Working,2,12.32,Automated,London,Facility D,2024/3/22,Raw Materials,91.05,None,E-Waste Inc.,15.25,Germany
104,Microwave,Apple,Apple Model 346,Appliance,2015,Working,2,11.69,Automated,Berlin,Facility A,2024/3/30,Raw Materials,40.73,None,Green Electronics,10.21,Brazil
5756,TV,Samsung,Samsung Model 307,Electronics,2019,Broken,1,14.73,Manual,Berlin,Facility B,2024/9/12,Raw Materials,99.65,None,E-Waste Inc.,14.58,Germany
4923,Refrigerator,Panasonic,Panasonic Model 176,Appliance,2013,Broken,5,80.04,Automated,Dhaka,Facility A,2024/8/6,Raw Materials,48.88,Mercury,Green Electronics,13.02,China
6569,TV,Dell,Dell Model 496,Electronics,2010,Broken,5,14.79,Manual,Mumbai,Facility D,2024/1/22,Raw Materials,103.22,None,EcoWaste Solutions,5.74,Germany
2388,Refrigerator,Dell,Dell Model 101,Appliance,2012,Working,4,80,Both,Dhaka,Facility A,2024/6/15,E-Waste Disposal,161.17,Lead,Green Electronics,15.68,India
693,Headphone,Samsung,Samsung Model 110,Electronics,2015,Partially Working,4,0.45,Automated,Berlin,Facility C,2024/9/13,Raw Materials,104.77,Cadmium,Green Electronics,3.79,USA
7456,Microwave,Panasonic,Panasonic Model 109,Appliance,2013,Partially Working,5,12.06,Manual,London,Facility D,2024/3/4,Raw Materials,121.06,Mercury,Green Electronics,4.21,USA
2324,Headphone,Samsung,Samsung Model 185,Electronics,2013,Working,3,0.9,Both,Shanghai,Facility B,2024/2/26,Raw Materials,162.17,Lead,E-Waste Inc.,14.54,USA
4514,TV,Samsung,Samsung Model 688,Electronics,2023,Partially Working,2,14.52,Manual,Shanghai,Facility B,2024/1/16,Parts for Electronics,149.04,Cadmium,EcoWaste Solutions,19.51,India
3454,Smartphone,HP,HP Model 214,Mobile,2011,Partially Working,4,0.24,Both,Berlin,Facility B,2024/9/6,E-Waste Disposal,18.18,Lead,E-Waste Inc.,7.89,USA
4643,Microwave,Apple,Apple Model 294,Appliance,2016,Partially Working,5,12.29,Both,Mumbai,Facility B,2024/4/5,E-Waste Disposal,8.52,Cadmium,E-Waste Inc.,9.44,China
6818,Smartphone,Xiaomi,Xiaomi Model 133,Mobile,2015,Broken,2,0.1,Both,Shanghai,Facility B,2024/4/11,E-Waste Disposal,46.68,None,Green Electronics,8.36,USA
3316,Air Conditioner,Sony,Sony Model 291,Appliance,2017,Partially Working,4,29.72,Both,Berlin,Facility C,2024/2/26,Raw Materials,5.31,Lead,E-Waste Inc.,16.3,Brazil
964,TV,HP,HP Model 711,Electronics,2015,Broken,5,15.42,Automated,New York,Facility D,2024/6/21,Raw Materials,59.64,Mercury,Green Electronics,9.39,India
629,Headphone,Sony,Sony Model 827,Electronics,2011,Partially Working,2,0.13,Automated,Berlin,Facility A,2024/9/8,Parts for Electronics,94.37,Cadmium,E-Waste Inc.,9.68,India
